finance_cd,finance_nm,finance_path,cate_1,cate_2,cate_3,cate_4
00106567039,전주가나안,신용협동조합\지역신협\지역(전북)\전주가나안,신용협동조합,지역신협,지역(전북),전주가나안
00106567007,전주대건,신용협동조합\지역신협\지역(전북)\전주대건,신용협동조합,지역신협,지역(전북),전주대건
00106567027,전주덕진,신용협동조합\지역신협\지역(전북)\전주덕진,신용협동조합,지역신협,지역(전북),전주덕진
00106567100,전주동부,신용협동조합\지역신협\지역(전북)\전주동부,신용협동조합,지역신협,지역(전북),전주동부
00106567091,전주동산,신용협동조합\지역신협\지역(전북)\전주동산,신용협동조합,지역신협,지역(전북),전주동산
00106567075,전주복자[폐],신용협동조합\지역신협\지역(전북)\전주복자[폐],신용협동조합,지역신협,지역(전북),전주복자[폐]
00106567086,전주복지,신용협동조합\지역신협\지역(전북)\전주복지,신용협동조합,지역신협,지역(전북),전주복지
00106567130,전주삼천,신용협동조합\지역신협\지역(전북)\전주삼천,신용협동조합,지역신협,지역(전북),전주삼천
00106567004,전주성가,신용협동조합\지역신협\지역(전북)\전주성가,신용협동조합,지역신협,지역(전북),전주성가
00106567072,전주영창[폐],신용협동조합\지역신협\지역(전북)\전주영창[폐],신용협동조합,지역신협,지역(전북),전주영창[폐]
00106567026,전주중산,신용협동조합\지역신협\지역(전북)\전주중산,신용협동조합,지역신협,지역(전북),전주중산
00106567003,전주중앙,신용협동조합\지역신협\지역(전북)\전주중앙,신용협동조합,지역신협,지역(전북),전주중앙
00106567079,전주파티마,신용협동조합\지역신협\지역(전북)\전주파티마,신용협동조합,지역신협,지역(전북),전주파티마
00106567058,정읍[폐],신용협동조합\지역신협\지역(전북)\정읍[폐],신용협동조합,지역신협,지역(전북),정읍[폐]
00106567096,정읍애,신용협동조합\지역신협\지역(전북)\정읍애,신용협동조합,지역신협,지역(전북),정읍애
00106567137,줄포[폐],신용협동조합\지역신협\지역(전북)\줄포[폐],신용협동조합,지역신협,지역(전북),줄포[폐]
